OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1220175,2020-198045          ,TRAFFIC,Property Damage,3/15/2020,14000 BLOCK CAPITOL DR,33613
1220321,2020-200170          ,THEFT,SHOPLIFTING,3/16/2020,15300 BLOCK NEBRASKA AV N,33613
1220856,2020-207326          ,BATTERY,BATTERY-SIMPLE,3/19/2020,1200 BLOCK SAND LAKE CR,33613
1222874,2020-233260          ,TRAFFIC,Property Damage,4/1/2020,LIVINGSTON AV  /  BEARSS AV E,33559
1223899,2020-248138          ,BATTERY,BATTERY-AGGRAVATED,4/8/2020,1800 BLOCK 142ND AV E,33613
1224088,2020-251460          ,TRAFFIC,Property Damage,4/10/2020,BEARSS AV E  /  22ND ST N,33613
1224171,2020-252378          ,THEFT,THEFT MOTOR VEHICLE PARTS,4/10/2020,13700 BLOCK NEBRASKA AV N,33613
1224623,2020-259827          ,BATTERY,BATTERY-SIMPLE,4/14/2020,14300 BLOCK HENSEL LN,33613
1224663,2020-259784          ,ROBBERY,HOME INVASION,4/14/2020,14500 BLOCK CHAUCER CT,33613
1226747,2020-286168          ,TRAFFIC,Property Damage,4/28/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1228705,2020-309545          ,TRAFFIC,Property Damage,5/9/2020,137TH AV E  /  19TH ST N,33613
1230683,2020-333176          ,DRUGS,DRUGS/NARCOTICS,5/20/2020,46TH ST N  /  WINDING MOSS TL,33613
1232472,2020-354205          ,TRAFFIC,Property Damage,5/29/2020,1800 BLOCK MAGDALENE MANOR DR,33613
1232681,2020-358618          ,BURGLARY,BURGLARY BUSINESS/ FORCED,5/31/2020,14900 BLOCK FLORIDA AV N,33613
1233408,2020-367602          ,BATTERY,BATTERY-AGGRAVATED,6/3/2020,13700 BLOCK GRAGSTON CR,33613
1235280,2020-391110          ,THEFT,SHOPLIFTING,6/14/2020,15300 BLOCK NEBRASKA AV N,33613
1236468,2020-404301          ,BATTERY,BATTERY-SIMPLE,6/20/2020,3500 BLOCK PALM CROSSING DR,33613
1239130,2020-437280          ,ROBBERY,PERSON - ROBBERY,7/5/2020,14600 BLOCK BRUCE B DOWNS BL,33613
1239193,2020-439839          ,BATTERY,BATTERY-SIMPLE,7/6/2020,14400 BLOCK CARIBBEAN BREEZE DR,33613
1239980,2020-447660          ,BATTERY,BATTERY-SIMPLE,7/10/2020,14800 BLOCK SWALLOWTAIL CT,33613
1242004,2020-472499          ,THEFT,THEFT MOTOR VEHICLE PARTS,7/21/2020,3500 BLOCK JEFFERSON COMMONS DR,33613
1243066,2020-485128          ,TRAFFIC,Property Damage,7/27/2020,BRUCE B DOWNS BL  /  NORWOOD OAKS DR,33613
1243833,2020-494374          ,BATTERY,BATTERY-AGGRAVATED,8/1/2020,14500 BLOCK HENSEL LN,33613
1246681,2020-529057          ,BATTERY,BATTERY-SIMPLE,8/17/2020,3400 BLOCK JEFFERSON COMMONS DR,33613
1247514,2020-538170          ,BATTERY,BATTERY-SIMPLE,8/21/2020,14000 BLOCK CARMEN CT,33613
1247743,2020-542609          ,TRAFFIC,Non Incapacitating Injury,8/23/2020,143RD AV E  /  20TH ST N,33613
1247978,2020-545398          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,8/24/2020,13500 BLOCK UNIVERSITY PZ,33613
1249638,2020-565476          ,THEFT,SHOPLIFTING,9/2/2020,15300 BLOCK NEBRASKA AV N,33613
1249747,2020-563867          ,BATTERY,BATTERY-SIMPLE,9/2/2020,1200 BLOCK SAND LAKE CR,33613
1250511,2020-576045          ,BATTERY,BATTERY-SIMPLE,9/7/2020,3900 BLOCK TUMBLE WOOD TL,33613
1254321,2020-1502481         ,FRAUD,FRAUD-CREDIT CARD,9/25/2020,13700 BLOCK REVERE LANDINGS DR,33613
1258211,2020-662172          ,BURGLARY,THEFT FROM A VEHICLE,10/14/2020,3600 BLOCK DATA DR,33613
1258297,2020-661891          ,THEFT,THEFT MOTOR VEHICLE PARTS,10/14/2020,14400 BLOCK HELLENIC DR,33613
1259107,2020-672395          ,DRUGS,DRUGS/NARCOTICS,10/19/2020,13700 BLOCK SPANISH WELLS PL,33613
1259190,2020-674068          ,BATTERY,BATTERY-SIMPLE,10/19/2020,1200 BLOCK SKIPPER RD,33613
1260086,2020-683404          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/23/2020,14100 BLOCK MONTEREY PINES DR,33613
1260232,2020-684002          ,TRAFFIC,Property Damage,10/23/2020,AUTUMN DR  /  WINTER DR,33613
1262794,2020-716285          ,TRAFFIC,Non Incapacitating Injury,11/5/2020,BEARSS AV E  /  22ND ST N,33613
1267723,2020-773035          ,FIRE,FIRE INVESTIGATION,11/30/2020,400 BLOCK BEARSS AV E,33613
1268639,2020-783217          ,TRAFFIC,Property Damage,12/4/2020,BRUCE B DOWNS BL  /  LAKE FOREST DR,33613
1268765,2020-784347          ,TRAFFIC,Non Incapacitating Injury,12/5/2020,I275 N  /  BEARSS AV E,33613
1271533,2020-815379          ,TRAFFIC,Non Incapacitating Injury,12/18/2020,I275 N BEARSS RP  /  BEARSS AV E,33613
1271613,2020-817755          ,TRAFFIC,Non Incapacitating Injury,12/19/2020,13500 BLOCK FLORIDA AV N,33613
1273637,2020-842178          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/30/2020,1800 BLOCK 138TH AV E,33613
1274401,2021-5014            ,THEFT,THEFT FROM A BUILDING,1/3/2021,200 BLOCK WINDWOOD OAKS DR,33613
1274487,2021-5928            ,TRAFFIC,Non Incapacitating Injury,1/3/2021,FLETCHER AV E  /  USF PALM DR,33613
1274570,2021-7650            ,TRAFFIC,Property Damage,1/4/2021,BRUCE B DOWNS BL  /  37TH ST N,33613
1275552,2021-17970           ,DUI,DUI (DRIVING UNDER INFLUENCE),1/8/2021,22ND ST N  /  143RD AV E,33613
1277404,2021-38499           ,DRUGS,DRUGS/NARCOTICS,1/18/2021,100 BLOCK 145TH AV E,33613
1278251,2021-47020           ,THEFT,SHOPLIFTING,1/22/2021,15300 BLOCK NEBRASKA AV N,33613
1278506,2021-50848           ,DUI,DUI (DRIVING UNDER INFLUENCE),1/24/2021,NEBRASKA AV N  /  HAYES RD,33549
1279084,2021-59551           ,DRUGS,DRUGS/NARCOTICS,1/27/2021,19TH ST N  /  137TH AV E,33613
1279190,2021-57299           ,TRAFFIC,Non Incapacitating Injury,1/27/2021,BEARSS AV E  /  18TH ST N,33613
1044048,2018-86043           ,ROBBERY,PERSON - ROBBERY,2/5/2018,1800 BLOCK 142ND AV E,33613
1046026,2018-106943          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,2/13/2018,1100 BLOCK 139TH AV E,33613
1048837,2018-137139          ,BATTERY,BATTERY-SIMPLE,2/24/2018,13600 BLOCK GRAGSTON CR,33613
1049859,2018-146782          ,BURGLARY,BURGLARY - ARMED,2/28/2018,14600 BLOCK BANYAN BLUFF DR,33613
1049939,2018-148945          ,TRAFFIC,Property Damage,3/1/2018,FLETCHER AV E / BRUCE B DOWNS BL,33613
1050815,2018-155097          ,THEFT,THEFT OF BICYCLE,3/4/2018,2200 BLOCK SPRING GLADE CR N,33613
1050858,2018-155824          ,THEFT,THEFT VEHICLE & OTHER MOBILE,3/4/2018,200 BLOCK SUN VALLEY LN,33613
1054516,2018-190853          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,3/19/2018,1000 BLOCK BEARSS AV W,33613
1055369,2018-200361          ,TRAFFIC,Property Damage,3/22/2018,BRUCE B DOWNS BL / SKIPPER RD,33613
1061197,2018-261790          ,DRUGS,DRUGS/NARCOTICS,4/15/2018,BEARSS AV W / BOULEVARD N,33613
1062219,2018-271521          ,THEFT,THEFT OF BICYCLE,4/19/2018,4200 BLOCK MONTICELLO GARDENS PL,33613
1062239,2018-272265          ,TRAFFIC,Property Damage,4/19/2018,BRUCE B DOWNS BL / FLETCHER AV E,33613
1064366,2018-293648          ,DRUGS,DRUGS/NARCOTICS,4/28/2018,2900 BLOCK LAKESIDE COMMONS DR,33613
1066049,2018-311991          ,THEFT,THEFT FROM A BUILDING,5/5/2018,14500 BLOCK PRISM CR,33613
1066962,2018-321404          ,THEFT,PETIT THEFT - ALL OTHER,5/9/2018,1200 BLOCK FOUR SEASONS BL,33613
1067048,2018-323002          ,DRUGS,DRUGS/NARCOTICS,5/9/2018,1500 BLOCK 139TH AV E,33613
1067878,2018-332665          ,FRAUD,FRAUD-SWINDLE,5/13/2018,15300 BLOCK NEBRASKA AV N,33613
1071877,2018-373404          ,DRUGS,DRUGS/NARCOTICS,5/30/2018,15300 BLOCK NEBRASKA AV N,33613
1072790,2018-383126          ,BATTERY,BATTERY-SIMPLE,6/3/2018,2200 BLOCK CEDAR TRACE CR,33613
1077513,2018-435996          ,BATTERY,BATTERY-SIMPLE,6/24/2018,1500 BLOCK 140TH AV E,33613
1077662,2018-437718          ,THEFT,GRAND THEFT - ALL OTHER,6/25/2018,900 BLOCK SKIPPER RD,33613
1078618,2018-448720          ,DRUGS,DRUG PARAPHERNALIA,6/29/2018,800 BLOCK WALKER DR,33613
1079345,2018-459701          ,DRUGS,DRUGS/NARCOTICS,7/3/2018,15300 BLOCK NEBRASKA AV N,33613
1079451,2018-458145          ,THEFT,PETIT THEFT - ALL OTHER,7/3/2018,3000 BLOCK MEDICAL PARK DR,33613
1080447,2018-470860          ,BATTERY,BATTERY-SIMPLE,7/8/2018,4400 BLOCK ST LUCIA CT,33613
1082299,2018-494241          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,7/17/2018,4200 BLOCK MONTICELLO GARDENS PL,33613
1082322,2018-493115          ,DRUGS,DRUG PARAPHERNALIA,7/17/2018,22ND ST N / BEARSS AV E,33613
1082405,2018-494566          ,FRAUD,FRAUD-SWINDLE,7/17/2018,15300 BLOCK NEBRASKA AV N,33613
1082534,2018-495176          ,TRAFFIC,Non Incapacitating Injury,7/18/2018,FLETCHER AV E / USF MAPLE DR,33613
1084151,2018-514121          ,TRAFFIC,Property Damage,7/25/2018,BRUCE B DOWNS BL / 138TH AV E,33613
1084214,2018-513550          ,BURGLARY,BURGLARY BUSINESS/NO FORCE,7/25/2018,1900 BLOCK PINE LOCH TR,33613
1084320,2018-516237          ,DRUGS,DRUG TRAFFICKING/DELIVERY,7/26/2018,140TH AV E / 15TH ST N,33613
1084323,2018-514881          ,ROBBERY,PERSON - ROBBERY,7/26/2018,13700 BLOCK BRUCE B DOWNS BL,33613
1086132,2018-535768          ,BURGLARY,THEFT FROM A VEHICLE,8/3/2018,14200 BLOCK CYBER PL,33613
1086212,2018-538218          ,THEFT,THEFT OF BICYCLE,8/4/2018,13700 BLOCK 42ND ST N,33613
1086876,2018-545257          ,DRUGS,DRUG PARAPHERNALIA,8/7/2018,142ND AV E / 12TH ST N,33613
1087961,2018-556048          ,ROBBERY,PERSON - ROBBERY,8/12/2018,1800 BLOCK 139TH AV E,33613
1088084,2018-556644          ,BURGLARY,THEFT FROM A VEHICLE,8/12/2018,4500 BLOCK MONTEGO BAY CT,33613
1088153,2018-559783          ,TRAFFIC,Property Damage,8/13/2018,SKIPPER RD / NEBRASKA AV N,33613
1088957,2018-568213          ,DRUGS,DRUG TRAFFICKING/DELIVERY,8/16/2018,15TH ST N  /  142ND AV E,33613
1094639,2018-631680          ,BATTERY,BATTERY-SIMPLE,9/10/2018,13700 BLOCK 19TH ST N,33613
1094854,2018-633673          ,BATTERY,BATTERY-SIMPLE,9/11/2018,14300 BLOCK HENSEL LN,33613
1095641,2018-641845          ,FRAUD,FRAUD-OTHER,9/14/2018,14900 BLOCK FLORIDA AV N,33613
1096872,2018-655102          ,THEFT,THEFT MOTOR VEHICLE PARTS,9/19/2018,200 BLOCK PECOS WY,33613
1098641,2018-673443          ,DUI,DUI (DRIVING UNDER INFLUENCE),9/27/2018,12TH ST N / 139TH AV E,33613
1100321,2018-691894          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/4/2018,14500 BLOCK PRISM CR,33613
1100533,2018-693913          ,BATTERY,BATTERY-SIMPLE,10/5/2018,1200 BLOCK SKIPPER RD,33613
1100639,2018-694771          ,FRAUD,FRAUD-CREDIT CARD,10/5/2018,13500 BLOCK FLETCHER REGENCY DR,33613
1100785,2018-697227          ,TRAFFIC,Property Damage,10/6/2018,BEARSS AV E / 22ND ST N,33613
1103573,2018-725880          ,TRAFFIC,Non Incapacitating Injury,10/18/2018,BRUCE B DOWNS BL / COVE BEND DR,33613
1104489,2012-539697          ,TRAFFIC,Property Damage,10/22/2018,BEARSS AV W/WINDING CREEK DR,33613
1106381,2018-756258          ,THEFT,THEFT OF BICYCLE,10/30/2018,14500 BLOCK AUDUBON TC,33613
1107002,2018-760987          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,11/1/2018,1000 BLOCK SYLVIA LN,33613
1108316,2018-775942          ,THEFT,GRAND THEFT - ALL OTHER,11/7/2018,15300 BLOCK NEBRASKA AV N,33613
1108957,2018-783182          ,THEFT,SHOPLIFTING,11/10/2018,13600 BLOCK UNIVERSITY PZ,33613
1108977,2018-782262          ,DRUGS,DRUG PARAPHERNALIA,11/10/2018,1500 BLOCK 142ND AV E,33613
1109252,2018-784323          ,BATTERY,BATTERY-SIMPLE,11/11/2018,1500 BLOCK 139TH AV E,33613
1110022,2018-792584          ,TRAFFIC,Property Damage,11/14/2018,BEARSS AV E / BRUCE B DOWNS BL,33613
1110128,2018-795236          ,TRAFFIC,Property Damage,11/15/2018,FLORIDA AV N / CONNIE AV,33613
1110789,2018-800897          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/18/2018,3600 BLOCK JEFFERSON COMMONS DR,33613
1110809,2018-801578          ,BATTERY,BATTERY-SIMPLE,11/18/2018,14500 BLOCK HENSEL LN,33613
1111167,2018-804083          ,THEFT,THEFT VEHICLE & OTHER MOBILE,11/19/2018,14400 BLOCK REUTER STRASSE CR,33613
1113766,2018-833976          ,THEFT,GRAND THEFT - ALL OTHER,12/2/2018,800 BLOCK BEARSS AV E,33613
1114682,2018-842363          ,THEFT,PETIT THEFT - ALL OTHER,12/5/2018,13500 BLOCK UNIVERSITY PZ,33613
1116723,2018-863791          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/14/2018,14400 BLOCK NEBRASKA AV N,33613
1116809,2018-863669          ,TRAFFIC,Property Damage,12/14/2018,BRUCE B DOWNS BL / FLETCHER AV E,33613
1116849,2018-862728          ,TRAFFIC,Property Damage,12/14/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
1118426,2018-880093          ,THEFT,SHOPLIFTING,12/21/2018,13600 BLOCK UNIVERSITY PZ,33613
1118741,2018-882534          ,BATTERY,BATTERY-SIMPLE,12/22/2018,1400 BLOCK 139TH AV E,33613
1118784,2018-884345          ,TRAFFIC,Property Damage,12/23/2018,142ND AV E / 15TH ST N,33613
1119468,2018-893708          ,TRAFFIC,Non Incapacitating Injury,12/27/2018,FLETCHER AV E / 42ND ST N,33613
1119783,2018-895970          ,THEFT,THEFT MOTOR VEHICLE PARTS,12/28/2018,14500 BLOCK 46TH ST N,33613
1120424,2019-1342            ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,1/1/2019,3600 BLOCK PALM CROSSING DR,33613
1121383,2019-010604          ,TRAFFIC,Property Damage,1/5/2019,BRUCE B DOWNS BL / LAKE FOREST DR,33613
1122657,2019-26290           ,FRAUD,FRAUD-SWINDLE,1/11/2019,15300 BLOCK NEBRASKA AV N,33613
1123149,2019-32884           ,BATTERY,BATTERY-SIMPLE,1/14/2019,14800 BLOCK SHADY KNOLL CT,33613
1123381,2019-35812           ,BURGLARY,THEFT FROM A VEHICLE,1/15/2019,800 BLOCK SETTLERS RD,33613
1124148,2019-41088           ,BATTERY,BATTERY-SIMPLE,1/17/2019,1500 BLOCK 140TH AV E,33613
1124211,2019-43732           ,TRAFFIC,Property Damage,1/18/2019,BRUCE B DOWNS BL / FLETCHER AV E,33613
1126444,2019-66771           ,BATTERY,BATTERY-SIMPLE,1/28/2019,3100 BLOCK GRAND PAVILION DR,33613
1127082,2019-73297           ,TRAFFIC,Property Damage,1/31/2019,BRUCE B DOWNS BL / COVE BEND DR,33613
1127317,2019-78069           ,BATTERY,BATTERY-SIMPLE,2/1/2019,1400 BLOCK 138TH AV E,33613
1128399,2019-89120           ,BURGLARY,THEFT FROM A VEHICLE,2/6/2019,2900 BLOCK LAKESIDE COMMONS DR,33613
1129936,2019-104944          ,TRAFFIC,Non Incapacitating Injury,2/12/2019,NEBRASKA AV N / 138TH AV E,33613
1134742,2019-155426          ,BURGLARY,BURGLARY RESIDENCE / FORCED,3/4/2019,1200 BLOCK FOUR SEASONS BL,33613
1135658,2019-164775          ,THEFT,SHOPLIFTING,3/8/2019,13500 BLOCK FLORIDA AV N,33613
1135807,2019-168843          ,DRUGS,DRUG PARAPHERNALIA,3/9/2019,19TH ST N / 139TH AV E,33613
1136657,2019-177443          ,BURGLARY,THEFT FROM A VEHICLE,3/13/2019,14500 BLOCK RAVEN BROOK,33613
1137825,2019-190845          ,THEFT,PETIT THEFT - ALL OTHER,3/18/2019,3600 BLOCK 138TH AV E,33613
1138466,2019-196987          ,DRUGS,DRUGS/NARCOTICS,3/20/2019,13700 BLOCK 19TH ST N,33613
1138655,2019-197848          ,TRAFFIC,Non Incapacitating Injury,3/21/2019,FLETCHER AV E / BRUCE B DOWNS BL,33613
1139783,2019-213450          ,BATTERY,BATTERY-SIMPLE,3/27/2019,13600 BLOCK 15TH ST N,33613
1146464,2019-283858          ,BATTERY,BATTERY-AGGRAVATED,4/24/2019,2000 BLOCK HOLLY CT,33613
1148954,2019-312141          ,THEFT,THEFT MOTOR VEHICLE PARTS,5/4/2019,13800 BLOCK CYPRESS WY,33613
1150185,2019-324364          ,TRAFFIC,Non Incapacitating Injury,5/9/2019,3500 BLOCK FLETCHER AV E,33613
1152269,2019-344149          ,DRUGS,DRUGS/NARCOTICS,5/17/2019,15300 BLOCK NEBRASKA AV N,33613
1152847,2019-351735          ,TRAFFIC,Non Incapacitating Injury,5/20/2019,42ND ST N  /  WOODSPRING LN,33613
1152867,2019-350215          ,TRAFFIC,Non Incapacitating Injury,5/20/2019,BRUCE B DOWNS BL  /  37TH ST N,33613
1153059,2019-355413          ,TRAFFIC,Non Incapacitating Injury,5/21/2019,BRUCE B DOWNS BL  /  138TH AV E,33613
1153826,2019-362116          ,BURGLARY,BURGLARY BUSINESS/ FORCED,5/24/2019,2800 BLOCK BEARSS AV E,33613
1154782,2019-372476          ,THEFT,SHOPLIFTING,5/28/2019,13500 BLOCK FLORIDA AV N,33613
1156677,2019-394940          ,THEFT,SHOPLIFTING,6/5/2019,13600 BLOCK UNIVERSITY PZ,33613
1156780,2019-397800          ,THEFT,GRAND THEFT - ALL OTHER,6/6/2019,13800 BLOCK AZALEA CR,33613
1156823,2019-396376          ,TRAFFIC,Property Damage,6/6/2019,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1156886,2019-396940          ,THEFT,SHOPLIFTING,6/6/2019,13500 BLOCK UNIVERSITY PZ,33613
1157951,2019-407499          ,DRUGS,DRUGS/NARCOTICS,6/11/2019,NEBRASKA AV N  /  BEARSS AV E,33549
1159843,2019-431405          ,TRAFFIC,Non Incapacitating Injury,6/19/2019,FLETCHER AV E  /  42ND ST N,33613
1161566,2019-452802          ,THEFT,GRAND THEFT - ALL OTHER,6/27/2019,700 BLOCK DEBBIE CR,33613
1163653,2019-478616          ,DUI,DUI (DRIVING UNDER INFLUENCE),7/7/2019,BEARSS AV E  /  I275 NORTHBOUND,33613
1164443,2019-486008          ,DRUGS,DRUG PARAPHERNALIA,7/10/2019,BEARSS AV E  /  BRUCE B DOWNS BL,33613
1165293,2019-497751          ,THEFT,SHOPLIFTING,7/14/2019,15300 BLOCK NEBRASKA AV N,33613
1166335,2019-512369          ,BATTERY,BATTERY-AGGRAVATED,7/19/2019,14200 BLOCK LES PALMS CR,33613
1167228,2019-521081          ,FRAUD,FRAUD-OTHER,7/23/2019,13800 BLOCK FLETCHERS MILL DR,33613
1168101,2019-532519          ,BATTERY,BATTERY-SIMPLE,7/27/2019,13800 BLOCK SANDY HILL LP,33613
1168353,2019-537132          ,FRAUD,FRAUD-SWINDLE,7/29/2019,15300 BLOCK NEBRASKA AV N,33613
1170205,2019-556865          ,BURGLARY,THEFT FROM A VEHICLE,8/6/2019,1200 BLOCK 142ND AV E,33613
1171207,2019-568187          ,FRAUD,FRAUD-SWINDLE,8/10/2019,15300 BLOCK NEBRASKA AV N,33613
1171951,2019-575582          ,FRAUD,FRAUD-SWINDLE,8/13/2019,15300 BLOCK NEBRASKA AV N,33613
1172037,2019-579261          ,ASSAULT,AGGRAVATED ASSAULT,8/14/2019,3100 BLOCK GRAND PAVILION DR,33613
1172080,2019-576983          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,8/14/2019,1800 BLOCK 142ND AV E,33613
1173995,2019-599518          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,8/22/2019,13700 BLOCK 19TH ST N,33613
1174782,2019-607677          ,BATTERY,BATTERY-AGGRAVATED,8/25/2019,1400 BLOCK 138TH AV E,33613
1175014,2019-610753          ,TRAFFIC,Property Damage,8/26/2019,BRUCE B DOWNS BL  /  GRAND PAVILION DR,33613
1176992,2019-634545          ,TRAFFIC,Property Damage,9/4/2019,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1178695,2019-653780          ,BATTERY,BATTERY-SIMPLE,9/11/2019,BEARSS AV E  /  22ND ST N,33613
1182525,2019-698669          ,DUI,DUI (DRIVING UNDER INFLUENCE),9/28/2019,13600 BLOCK REVERE LANDINGS DR,33613
1185671,2019-731733          ,TRAFFIC,Non Incapacitating Injury,10/11/2019,BRUCE B DOWNS BL  /  37TH ST N,33613
1186398,2019-736909          ,BATTERY,BATTERY-AGGRAVATED,10/14/2019,14200 BLOCK PALM CT,33613
1186501,2019-741330          ,TRAFFIC,Property Damage,10/15/2019,BRUCE B DOWNS BL  /  BARNHARD DR,33613
1187437,2019-749701          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/18/2019,BEARSS AV E  /  FLORIDA AV N,33613
1187543,2019-750699          ,TRAFFIC,Property Damage,10/19/2019,FLETCHER AV E  /  46TH ST N,33613
1188267,2019-758146          ,BATTERY,BATTERY-AGGRAVATED,10/22/2019,14300 BLOCK NEBRASKA AV N,33613
1190099,2019-778904          ,TRAFFIC,Property Damage,10/30/2019,37TH ST N  /  BRUCE B DOWNS BL,33613
1190331,2019-782221          ,TRAFFIC,Non Incapacitating Injury,10/31/2019,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1191310,2019-796667          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,11/5/2019,14800 BLOCK TULIP DR,33613
1196033,2019-848240          ,ROBBERY,PERSON - ROBBERY,11/26/2019,138TH AV E  /  15TH ST N,33613
1197928,2019-872692          ,TRAFFIC,Property Damage,12/6/2019,LAKE MAGDALENE BL  /  AVILA BL,33613
1200524,2019-900502          ,BURGLARY,THEFT FROM A VEHICLE,12/17/2019,1200 BLOCK SKIPPER RD,33613
1201626,2019-913854          ,TRAFFIC,Property Damage,12/22/2019,37TH ST N  /  PALM CROSSING DR,33613
1203627,2020-653             ,ROBBERY,PERSON - ROBBERY,1/1/2020,12TH ST N  /  138TH AV E,33613
1204520,2020-14654           ,DRUGS,DRUG PARAPHERNALIA,1/6/2020,13700 BLOCK 19TH ST N,33613
1204609,2020-14864           ,DUI,DUI (DRIVING UNDER INFLUENCE),1/6/2020,15400 BLOCK LAKESHORE VILLA PL,33613
1205542,2020-25394           ,THEFT,SHOPLIFTING,1/10/2020,15300 BLOCK NEBRASKA AV N,33613
1208479,2020-59929           ,FRAUD,FRAUD-IMPERSONATION,1/23/2020,4100 BLOCK CAMBRIDGE WOODS DR,33613
1210391,2020-83046           ,BATTERY,BATTERY-SIMPLE,1/31/2020,4100 BLOCK CAMBRIDGE WOODS DR,33613
1211178,2020-93162           ,BATTERY,BATTERY-SIMPLE,2/4/2020,800 BLOCK WALKER DR,33613
1212369,2020-106838          ,BATTERY,BATTERY-SIMPLE,2/9/2020,14300 BLOCK LUCERNE DR,33613
1213391,2020-118004          ,TRAFFIC,Property Damage,2/13/2020,BRUCE B DOWNS BL  /  LAKE FOREST DR,33613
1214138,2020-125486          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,2/16/2020,14500 BLOCK PRISM CR,33613
1214968,2020-136805          ,TRAFFIC,Property Damage,2/20/2020,BEARSS AV E  /  LIVINGSTON AV,33559
1215008,2020-136323          ,THEFT,THEFT OF BICYCLE,2/20/2020,14400 BLOCK 18TH ST N,33613
1215031,2020-136457          ,THEFT,SHOPLIFTING,2/20/2020,15300 BLOCK NEBRASKA AV N,33613
1216863,2020-157982          ,FRAUD,FRAUD-CREDIT CARD,2/28/2020,16000 BLOCK LAKESHORE VILLA DR,33613
1216926,2020-161549          ,ARSON,ARSON,2/29/2020,14000 BLOCK NEBRASKA AV N,33613
1217052,2020-162707          ,BURGLARY,THEFT FROM A VEHICLE,3/1/2020,3000 BLOCK GATES DR,33613
1222751,2020-232447          ,THEFT,THEFT MOTOR VEHICLE PARTS,3/31/2020,14800 BLOCK CARNATION DR,33613
1223561,2020-243160          ,BATTERY,BATTERY-SIMPLE,4/6/2020,13800 BLOCK 19TH ST N,33613
1223670,2020-246565          ,BATTERY,BATTERY-SIMPLE,4/7/2020,22ND ST N  /  AMIEE CT,33613
1224646,2020-260083          ,TRAFFIC,Non Incapacitating Injury,4/14/2020,140TH AV E  /  12TH ST N,33613
1225456,2020-269516          ,BATTERY,BATTERY-SIMPLE,4/19/2020,14500 BLOCK 46TH ST N,33613
1226435,2020-283376          ,BATTERY,BATTERY-SIMPLE,4/26/2020,1500 BLOCK 142ND AV E,33613
1226541,2020-284499          ,THEFT,THEFT MOTOR VEHICLE PARTS,4/27/2020,13600 BLOCK FLORIDA AV N,33613
1227265,2020-291657          ,DUI,DUI (DRIVING UNDER INFLUENCE),5/1/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1228390,2020-305259          ,BURGLARY,THEFT FROM A VEHICLE,5/7/2020,1200 BLOCK SKIPPER RD,33613
1229372,2020-1501278         ,FRAUD,FRAUD-SWINDLE,5/13/2020,14500 BLOCK FLORIDA AV N,33613
1232223,2020-353330          ,TRAFFIC,Property Damage,5/28/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1232412,2020-355696          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/29/2020,14700 BLOCK BANYAN BLUFF DR,33613
1233199,2020-363504          ,BURGLARY,BURGLARY BUSINESS/ FORCED,6/2/2020,13600 BLOCK 12TH ST N,33613
1233903,2020-372400          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,6/6/2020,13800 BLOCK PINE CONE CT,33613
1234902,2020-387370          ,TRAFFIC,Property Damage,6/12/2020,2200 BLOCK BEARSS AV E,33613
1236923,2020-410054          ,BURGLARY,THEFT FROM A VEHICLE,6/23/2020,4000 BLOCK NESTLE OAKS PL,33613
1238775,2020-432264          ,BATTERY,BATTERY-SIMPLE,7/3/2020,15300 BLOCK NEBRASKA AV N,33613
1240006,2020-447934          ,THEFT,THEFT MOTOR VEHICLE PARTS,7/10/2020,4500 BLOCK BLUE TEE CT,33613
1240667,2020-457666          ,BATTERY,BATTERY-SIMPLE,7/14/2020,3000 BLOCK BARNHARD DR,33613
1244580,2020-504133          ,THEFT,GRAND THEFT - ALL OTHER,8/5/2020,4200 BLOCK WOODSPRING LN,33613
