OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1177674,2019-642276          ,THEFT,THEFT OF BICYCLE,9/7/2019,14300 BLOCK LUCERNE DR,33613
1177757,2019-642709          ,THEFT,SHOPLIFTING,9/7/2019,13600 BLOCK UNIVERSITY PZ,33613
1177778,2019-641889          ,THEFT,THEFT MOTOR VEHICLE PARTS,9/7/2019,1900 BLOCK 136TH AV E,33613
1177785,2019-642265          ,TRAFFIC,Property Damage,9/7/2019,BEARSS AV W  /  CRISIS CENTER PZ,33613
1177802,2019-642589          ,TRAFFIC,Property Damage,9/7/2019,BOULEVARD N  /  BRIARWOOD AV,33613
1177964,2019-647975          ,BATTERY,FELONY BATTERY,9/9/2019,1200 BLOCK 142ND AV E,33613
1177985,2019-646354          ,BURGLARY,THEFT FROM A VEHICLE,9/9/2019,13700 BLOCK LAZY OAK DR,33613
1178064,2019-648208          ,BATTERY,BATTERY-SIMPLE,9/9/2019,1400 BLOCK 139TH AV E,33613
1178079,2019-646729          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,9/9/2019,13800 BLOCK SOMBER WOOD DR,33613
1178080,2019-646741          ,BURGLARY,THEFT FROM A VEHICLE,9/9/2019,14800 BLOCK SWALLOWTAIL CT,33613
1178082,2019-646839          ,THEFT,SHOPLIFTING,9/9/2019,14200 BLOCK NEBRASKA AV N,33613
1178132,2019-647473          ,BURGLARY,BURGLARY RESIDENCE / FORCED,9/9/2019,2800 BLOCK SOMERSET PARK DR,33613
1178140,2019-646909          ,DRUGS,DRUGS/NARCOTICS,9/9/2019,14200 BLOCK NEBRASKA AV N,33613
1178141,2019-646909          ,DUI,DUI (DRIVING UNDER INFLUENCE),9/9/2019,14200 BLOCK NEBRASKA AV N,33613
1178142,2019-646909          ,DRUGS,DRUG PARAPHERNALIA,9/9/2019,14200 BLOCK NEBRASKA AV N,33613
1178177,2019-647950          ,TRAFFIC,Property Damage,9/9/2019,BEARSS AV W  /  WINDING CREEK CT,33613
1178222,2019-650483          ,THEFT,THEFT OF BICYCLE,9/10/2019,14000 BLOCK NEBRASKA AV N,33613
1178226,2019-650460          ,BATTERY,BATTERY-SIMPLE,9/10/2019,14000 BLOCK CARMEN CT,33613
1178227,2019-649293          ,BATTERY,BATTERY-SIMPLE,9/10/2019,37TH ST N  /  PALM CROSSING DR,33613
1178246,2019-650845          ,THEFT,THEFT OF BICYCLE,9/10/2019,13500 BLOCK AVALON HEIGHTS BL,33613
1178268,2019-650280          ,TRAFFIC,Non Incapacitating Injury,9/10/2019,FLETCHER AV E  /  USF PALM DR,33613
1178273,2019-650876          ,TRAFFIC,Property Damage,9/10/2019,42ND ST N  /  FLETCHER AV E,33613
1178292,2019-650904          ,TRAFFIC,Property Damage,9/10/2019,LIVINGSTON AV  /  BEARSS AV E,33559
1178301,2019-649500          ,TRAFFIC,Property Damage,9/10/2019,NEBRASKA AV N  /  SKIPPER RD,33613
1178302,2019-650554          ,TRAFFIC,Property Damage,9/10/2019,BRUCE B DOWNS BL  /  138TH AV E,33613
1178334,2019-650098          ,THEFT,THEFT OF BICYCLE,9/10/2019,13500 BLOCK AVALON HEIGHTS BL,33613
1178342,2019-649792          ,BATTERY,BATTERY-SIMPLE,9/10/2019,14000 BLOCK HALSTEAD CT,33613
1178422,2019-649923          ,THEFT,THEFT OF BICYCLE,9/10/2019,14700 BLOCK BANYAN BLUFF DR,33613
1178454,2019-651251          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,9/10/2019,4000 BLOCK WOODSPRING LN,33613
1178455,2019-651360          ,FRAUD,FRAUD-SWINDLE,9/10/2019,1200 BLOCK LA BRAD LN,33613
1178472,2019-651696          ,BATTERY,BATTERY-SIMPLE,9/11/2019,14700 BLOCK FLORIDA AV N,33613
1178479,2019-652683          ,FRAUD,FRAUD-OTHER,9/11/2019,4000 BLOCK FLETCHER AV E,33613
1178513,2019-652042          ,BURGLARY,THEFT FROM A VEHICLE,9/11/2019,13800 BLOCK AZALEA CR,33613
1178524,2019-653491          ,THEFT,THEFT MOTOR VEHICLE PARTS,9/11/2019,14500 BLOCK PRISM CR,33613
1178549,2019-651757          ,THEFT,THEFT VEHICLE & OTHER MOBILE,9/11/2019,400 BLOCK BEARSS AV E,33613
1178556,2019-654277          ,THEFT,THEFT VEHICLE & OTHER MOBILE,9/11/2019,13600 BLOCK FLORIDA AV N,33613
1178651,2019-653780          ,BATTERY,BATTERY-SIMPLE,9/11/2019,BEARSS AV E  /  22ND ST N,33613
1178669,2019-652832          ,FRAUD,FRAUD-CREDIT CARD,9/11/2019,800 BLOCK BEARSS AV E,33613
1178743,2019-655927          ,THEFT,SHOPLIFTING,9/12/2019,13600 BLOCK UNIVERSITY PZ,33613
1178824,2019-655008          ,TRAFFIC,Property Damage,9/12/2019,PRISM CR  /  BEARSS AV E,33613
1178831,2019-655081          ,TRAFFIC,Property Damage,9/12/2019,FLETCHER AV E  /  46TH ST N,33613
1178911,2019-655420          ,BURGLARY,BURGLARY RESIDENCE / FORCED,9/12/2019,13600 BLOCK 22ND ST N,33613
1178953,2019-654609          ,BATTERY,BATTERY-SIMPLE,9/12/2019,14500 BLOCK WINTER DR,33613
1178985,2019-657042          ,ROBBERY,PERSON - ROBBERY,9/12/2019,1500 BLOCK 139TH AV E,33613
1178995,2019-656863          ,BATTERY,BATTERY-SIMPLE,9/12/2019,3100 BLOCK FLETCHER AV E,33613
1179059,2019-658068          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/13/2019,13600 BLOCK FLORIDA AV N,33613
1179170,2019-659413          ,THEFT,THEFT OF BICYCLE,9/13/2019,3100 BLOCK FLETCHER AV E,33613
1179215,2019-657942          ,TRAFFIC,Property Damage,9/13/2019,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1179219,2019-658120          ,TRAFFIC,Property Damage,9/13/2019,400 BLOCK BEARSS AV E,33613
1179240,2019-657930          ,TRAFFIC,Property Damage,9/13/2019,FLORIDA AV N  /  SINCLAIR HILLS RD,33613
1179243,2019-659116          ,TRAFFIC,Property Damage,9/13/2019,CRISIS CENTER PZ  /  BEARSS AV W,33613
1179263,2019-660292          ,DUI,DUI (DRIVING UNDER INFLUENCE),9/14/2019,13600 BLOCK GRAGSTON CR,33613
1179305,2019-661578          ,TRAFFIC,Incapacitating,9/14/2019,2800 BLOCK BEARSS AV E,33613
1179366,2019-660880          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/14/2019,13500 BLOCK AVALON HEIGHTS BL,33613
1179381,2019-660374          ,BURGLARY,BURGLARY - ARMED,9/14/2019,1500 BLOCK 142ND AV E,33613
1179519,2019-664037          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/15/2019,1500 BLOCK 138TH AV E,33613
1179531,2019-662601          ,BATTERY,BATTERY-AGGRAVATED,9/15/2019,13700 BLOCK 19TH ST N,33613
1179573,2019-663837          ,TRAFFIC,Property Damage,9/15/2019,BEARSS AV E  /  GREGORY DR,33613
1179704,2019-665400          ,TRAFFIC,Property Damage,9/16/2019,BRUCE B DOWNS BL  /  SKIPPER RD,33613
1179724,2019-664766          ,FRAUD,FRAUD-OTHER,9/16/2019,1300 BLOCK AUTUMN DR,33613
1179778,2019-665469          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/16/2019,14500 BLOCK SEAFORD CR,33613
1179794,2019-666821          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/16/2019,14300 BLOCK LUCERNE DR,33613
1179931,2019-668483          ,FRAUD,FRAUD-OTHER,9/17/2019,15300 BLOCK NEBRASKA AV N,33613
1180088,2019-667581          ,TRAFFIC,Property Damage,9/17/2019,46TH ST N  /  ABBOTT DR,33613
1180102,2019-668990          ,TRAFFIC,Non Incapacitating Injury,9/17/2019,WOODSPRING LN  /  42ND ST N,33613
1180249,2019-671493          ,BATTERY,BATTERY-SIMPLE,9/18/2019,13500 BLOCK FLORIDA AV N,33613
1180444,2019-674669          ,BURGLARY,THEFT FROM A VEHICLE,9/19/2019,900 BLOCK LAKEWOOD AV,33613
1180464,2019-673738          ,FRAUD,FRAUD-OTHER,9/19/2019,1200 BLOCK SAND LAKE CR,33613
1180486,2019-673683          ,TRAFFIC,Property Damage,9/19/2019,BRUCE B DOWNS BL  /  138TH AV E,33613
1180588,2019-673740          ,BATTERY,BATTERY-SIMPLE,9/19/2019,3400 BLOCK PALM CROSSING DR,33613
1180720,2019-677828          ,TRAFFIC,Property Damage,9/20/2019,FLORIDA AV N  /  WINDWOOD OAKS DR,33613
1180723,2019-677819          ,TRAFFIC,Property Damage,9/20/2019,46TH ST N  /  FLETCHER AV E,33613
1180781,2019-677787          ,DRUGS,DRUGS/NARCOTICS,9/20/2019,138TH AV E  /  BRUCE B DOWNS BL,33613
1180803,2019-675626          ,THEFT,SHOPLIFTING,9/20/2019,2200 BLOCK BEARSS AV E,33613
1180885,2019-679288          ,BURGLARY,THEFT FROM A VEHICLE,9/21/2019,13800 BLOCK KAPOK CT,33613
1180893,2019-679886          ,DRUGS,DRUGS/NARCOTICS,9/21/2019,143RD AV E  /  18TH ST N,33613
1180901,2019-679962          ,BURGLARY,THEFT FROM A VEHICLE,9/21/2019,2000 BLOCK GREGORY DR,33613
1180935,2019-680562          ,BATTERY,BATTERY-SIMPLE,9/21/2019,1300 BLOCK FOUR SEASONS BL,33613
1180944,2019-679348          ,THEFT,THEFT OF BICYCLE,9/21/2019,14200 BLOCK 42ND ST N,33613
1180948,2019-680484          ,TRAFFIC,Property Damage,9/21/2019,FOUR SEASONS BL  /  SKIPPER RD,33613
1180968,2019-678934          ,BURGLARY,THEFT FROM A VEHICLE,9/21/2019,2900 BLOCK LAKESIDE COMMONS DR,33613
1181012,2019-679435          ,BATTERY,BATTERY-SIMPLE,9/21/2019,14600 BLOCK GRENADINE DR,33613
1181017,2019-679684          ,BATTERY,ELDERLY/DISABLED - AGGRAVATED,9/21/2019,1000 BLOCK LEISURE AV,33613
1181143,2019-681069          ,DUI,DUI (DRIVING UNDER INFLUENCE),9/22/2019,BEARSS AV W  /  NORTHWOOD VLG LN,33613
1181160,2019-682186          ,THEFT,THEFT OF BICYCLE,9/22/2019,14600 BLOCK 42ND ST N,33613
1181204,2019-681097          ,DRUGS,DRUG PARAPHERNALIA,9/22/2019,HENSEL LN  /  22ND ST N,33613
1181254,2019-685347          ,BATTERY,BATTERY-SIMPLE,9/23/2019,3700 BLOCK GAZEBO POND LN,33613
1181322,2019-684937          ,TRAFFIC,Incapacitating,9/23/2019,42ND ST N  /  FLETCHER AV E,33613
1181323,2019-685056          ,TRAFFIC,Property Damage,9/23/2019,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1181362,2019-683717          ,BATTERY,BATTERY-SIMPLE,9/23/2019,1200 BLOCK SAND LAKE CR,33613
1181377,2019-685292          ,BATTERY,BATTERY-SIMPLE,9/23/2019,2900 BLOCK LAKESIDE COMMONS DR,33613
1181382,2019-684020          ,BURGLARY,THEFT FROM A VEHICLE,9/23/2019,14700 BLOCK BOULEVARD N,33613
1181509,2019-687888          ,BURGLARY,BURGLARY RESIDENCE / FORCED,9/24/2019,14400 BLOCK HELLENIC DR,33613
1181555,2019-663310          ,TRAFFIC,Property Damage,9/24/2019,1900 BLOCK BEARSS AV E,33613
1181676,2019-687484          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,9/24/2019,1500 BLOCK 140TH AV E,33613
1181711,2019-687785          ,THEFT,SHOPLIFTING,9/24/2019,13600 BLOCK UNIVERSITY PZ,33613
1181712,2019-687785          ,BATTERY,BATTERY-SIMPLE,9/24/2019,13600 BLOCK UNIVERSITY PZ,33613
1181754,2019-689617          ,DRUGS,DRUG PARAPHERNALIA,9/25/2019,SKIPPER RD  /  NEBRASKA AV N,33613
1181827,2019-689008          ,BATTERY,BATTERY-SIMPLE,9/25/2019,13800 BLOCK SANDY HILL LP,33613
1181867,2019-690507          ,TRAFFIC,Non Incapacitating Injury,9/25/2019,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1181868,2019-690732          ,TRAFFIC,Property Damage,9/25/2019,18TH ST N  /  143RD AV E,33613
1181870,2019-690560          ,TRAFFIC,Property Damage,9/25/2019,BRUCE B DOWNS BL  /  138TH AV E,33613
1181988,2019-689279          ,TRAFFIC,Non Incapacitating Injury,9/25/2019,LIVINGSTON AV  /  BEARSS AV E,33559
1182006,2019-693072          ,BATTERY,BATTERY-SIMPLE,9/26/2019,4400 BLOCK AVALON SUITES TR,33613
1182024,2019-692714          ,BURGLARY,BURGLARY BUSINESS/NO FORCE,9/26/2019,2500 BLOCK BEARSS AV E,33613
1182077,2019-691931          ,TRAFFIC,Property Damage,9/26/2019,BRUCE B DOWNS BL  /  AZALEA CR,33613
1182108,2019-692575          ,FRAUD,FRAUD-OTHER,9/26/2019,14400 BLOCK HELLENIC DR,33613
1182131,2019-692125          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/26/2019,2800 BLOCK BEARSS AV E,33613
1182204,2019-692059          ,THEFT,GRAND THEFT - ALL OTHER,9/26/2019,14300 BLOCK LUCERNE DR,33613
1182251,2019-693350          ,BATTERY,BATTERY-SIMPLE,9/26/2019,4200 BLOCK FLETCHER AV E,33613
1182262,2019-692436          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/26/2019,3000 BLOCK GATES DR,33613
1182276,2019-695766          ,THEFT,THEFT OF BICYCLE,9/27/2019,4200 BLOCK FLETCHER AV E,33613
1182287,2019-695893          ,THEFT,SHOPLIFTING,9/27/2019,100 BLOCK BEARSS AV W,33613
1182314,2019-696220          ,BURGLARY,BURGLARY RESIDENCE / FORCED,9/27/2019,1300 BLOCK FOUR SEASONS BL,33613
1182331,2019-696582          ,THEFT,SHOPLIFTING,9/27/2019,13600 BLOCK UNIVERSITY PZ,33613
1182379,2019-694782          ,TRAFFIC,Property Damage,9/27/2019,LIVINGSTON AV  /  BEARSS AV E,33559
1182443,2019-695254          ,FRAUD,FRAUD-OTHER,9/27/2019,14200 BLOCK 42ND ST N,33613
1182459,2019-694435          ,BURGLARY,BURGLARY OTHER STRUCTURE,9/27/2019,14200 BLOCK NEBRASKA AV N,33613
1182463,2019-695720          ,THEFT,SHOPLIFTING,9/27/2019,15300 BLOCK NEBRASKA AV N,33613
1182467,2019-696117          ,BATTERY,BATTERY-SIMPLE,9/27/2019,13900 BLOCK 19TH ST N,33613
1182530,2019-697957          ,FRAUD,FRAUD-SWINDLE,9/28/2019,13600 BLOCK UNIVERSITY PZ,33613
1182562,2019-698669          ,DUI,DUI (DRIVING UNDER INFLUENCE),9/28/2019,13600 BLOCK REVERE LANDINGS DR,33613
1182574,2019-698500          ,TRAFFIC,Non Incapacitating Injury,9/28/2019,19TH ST N  /  136TH AV E,33613
1182596,2019-698712          ,THEFT,SHOPLIFTING,9/28/2019,13500 BLOCK FLORIDA AV N,33613
1182605,2019-698130          ,BATTERY,BATTERY-SIMPLE,9/28/2019,139TH AV E  /  19TH ST N,33613
1182634,2019-697102          ,DUI,DUI (DRIVING UNDER INFLUENCE),9/28/2019,2000 BLOCK 142ND AV E,33613
1182644,2019-699024          ,BATTERY,BATTERY-SIMPLE,9/28/2019,1200 BLOCK 140TH AV E,33613
1182650,2019-698068          ,FRAUD,FRAUD-SWINDLE,9/28/2019,15300 BLOCK NEBRASKA AV N,33613
1182681,2019-697778          ,BATTERY,BATTERY-SIMPLE,9/28/2019,13800 BLOCK KAPOK CT,33613
1182765,2019-700085          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/29/2019,13800 BLOCK AZALEA CR,33613
1182850,2019-700116          ,THEFT,THEFT MOTOR VEHICLE PARTS,9/29/2019,14300 BLOCK HENSEL LN,33613
1182854,2019-700975          ,THEFT,THEFT OF BICYCLE,9/29/2019,13500 BLOCK AVALON HEIGHTS BL,33613
1182883,2019-702657          ,THEFT,THEFT OF BICYCLE,9/30/2019,13600 BLOCK AVALON HEIGHTS BL,33613
1182921,2019-701397          ,BATTERY,BATTERY-SIMPLE,9/30/2019,13800 BLOCK KAPOK CT,33613
1182923,2019-702419          ,THEFT,GRAND THEFT - ALL OTHER,9/30/2019,14800 BLOCK NEBRASKA AV N,33613
1182939,2019-703059          ,TRAFFIC,Non Incapacitating Injury,9/30/2019,BEARSS AV E  /  22ND ST N,33613
1182971,2019-702315          ,TRAFFIC,Property Damage,9/30/2019,BEARSS AV W  /  BOULEVARD N,33613
1182990,2019-702933          ,DRUGS,DRUGS/NARCOTICS,9/30/2019,3500 BLOCK JEFFERSON COMMONS DR,33613
1183057,2019-701979          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/30/2019,13700 BLOCK 42ND ST N,33613
1183067,2019-703237          ,THEFT,THEFT MOTOR VEHICLE PARTS,9/30/2019,2800 BLOCK LAKESIDE COMMONS DR,33613
1183077,2019-701225          ,DUI,DUI (DRIVING UNDER INFLUENCE),9/30/2019,19TH ST N  /  142ND AV E,33613
1183084,2019-703289          ,THEFT,SHOPLIFTING,9/30/2019,13600 BLOCK UNIVERSITY PZ,33613
1183090,2019-703517          ,BATTERY,BATTERY-SIMPLE,9/30/2019,13900 BLOCK SANDY HILL LP,33613
1183094,2019-701424          ,BATTERY,BATTERY-SIMPLE,9/30/2019,1400 BLOCK COURT OF FLAGS CT,33613
1183098,2019-702704          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/30/2019,4400 BLOCK AVALON SUITES TR,33613
1183144,2019-705844          ,THEFT,THEFT MOTOR VEHICLE PARTS,10/1/2019,13800 BLOCK HERITAGE CLUB DR,33613
1183168,2019-705608          ,THEFT,SHOPLIFTING,10/1/2019,13600 BLOCK UNIVERSITY PZ,33613
1183253,2019-705962          ,TRAFFIC,Property Damage,10/1/2019,BRUCE B DOWNS BL  /  138TH AV E,33613
1183254,2019-704466          ,TRAFFIC,Property Damage,10/1/2019,BRUCE B DOWNS BL  /  UNIVERSITY PZ,33613
1183362,2019-704786          ,FRAUD,FRAUD-OTHER,10/1/2019,900 BLOCK SAMY DR,33613
1183363,2019-705120          ,FRAUD,FRAUD-CREDIT CARD,10/1/2019,2200 BLOCK BEARSS AV E,33613
1183415,2019-708902          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,10/2/2019,4000 BLOCK WOODSPRING LN,33613
1183471,2019-707255          ,TRAFFIC,Property Damage,10/2/2019,BOULEVARD N  /  LEISURE AV,33613
1183473,2019-707713          ,TRAFFIC,Property Damage,10/2/2019,NEBRASKA AV N  /  142ND AV E,33613
1183475,2019-708133          ,TRAFFIC,Property Damage,10/2/2019,42ND ST N  /  LAZY OAK DR,33613
1183526,2019-707037          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/2/2019,BRUCE B DOWNS BL  /  138TH AV E,33613
1183582,2019-707538          ,BURGLARY,BURGLARY OTHER STRUCTURE,10/2/2019,14200 BLOCK LES PALMS CR,33613
1183639,2019-708264          ,FRAUD,FRAUD-OTHER,10/2/2019,13500 BLOCK GREENTREE DR,33613
1183692,2019-709883          ,THEFT,PETIT THEFT - ALL OTHER,10/3/2019,13600 BLOCK 15TH ST N,33613
1183695,2019-710824          ,FRAUD,FRAUD-SWINDLE,10/3/2019,15300 BLOCK NEBRASKA AV N,33613
1183698,2019-711465          ,THEFT,THEFT FROM A BUILDING,10/3/2019,14900 BLOCK FLORIDA AV N,33613
1183715,2019-711215          ,THEFT,THEFT OF BICYCLE,10/3/2019,13700 BLOCK 42ND ST N,33613
1183802,2019-711900          ,TRAFFIC,Non Incapacitating Injury,10/3/2019,FLORIDA AV N  /  BEARSS AV E,33613
1183810,2019-711474          ,TRAFFIC,Non Incapacitating Injury,10/3/2019,BEARSS AV E  /  18TH ST N,33613
1183811,2019-711648          ,TRAFFIC,Property Damage,10/3/2019,BEARSS AV E  /  LIVINGSTON AV,33559
1183817,2019-710607          ,TRAFFIC,Non Incapacitating Injury,10/3/2019,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1183818,2019-711407          ,TRAFFIC,Property Damage,10/3/2019,BRUCE B DOWNS BL  /  42ND ST N,33613
1183864,2019-710379          ,THEFT,THEFT VEHICLE & OTHER MOBILE,10/3/2019,14800 BLOCK SHADY KNOLL CT,33613
1183907,2019-710405          ,FRAUD,FRAUD-OTHER,10/3/2019,13600 BLOCK PLATTE CREEK CR,33613
1183997,2019-713925          ,TRAFFIC,Property Damage,10/4/2019,BEARSS AV E  /  GREGORY DR,33613
1184001,2019-713700          ,TRAFFIC,Non Incapacitating Injury,10/4/2019,FLETCHER AV E  /  USF MAGNOLIA DR,33613
1184090,2019-713231          ,FRAUD,FRAUD-OTHER,10/4/2019,13800 BLOCK HERITAGE CLUB DR,33613
1184097,2019-712274          ,BATTERY,BATTERY-SIMPLE,10/4/2019,13700 BLOCK 42ND ST N,33613
1184149,2019-713770          ,BATTERY,BATTERY-AGGRAVATED,10/4/2019,13700 BLOCK GRAGSTON CR,33613
1184220,2019-717067          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,10/5/2019,13700 BLOCK 19TH ST N,33613
1184224,2019-717214          ,ROBBERY,BUSINESS ROBBERY,10/5/2019,2200 BLOCK BEARSS AV E,33613
1184230,2019-715609          ,THEFT,SHOPLIFTING,10/5/2019,15300 BLOCK NEBRASKA AV N,33613
1184279,2019-715164          ,TRAFFIC,Property Damage,10/5/2019,LAKE MAGDALENE BL  /  AVILA BL,33613
1184293,2019-715525          ,TRAFFIC,Non Incapacitating Injury,10/5/2019,BEARSS AV E  /  22ND ST N,33613
1184330,2019-715406          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/5/2019,1400 BLOCK COURT OF FLAGS CT,33613
1184332,2019-715569          ,BATTERY,BATTERY-SIMPLE,10/5/2019,3100 BLOCK FLETCHER AV E,33613
1184343,2019-715221          ,BATTERY,BATTERY-SIMPLE,10/5/2019,1500 BLOCK 138TH AV E,33613
1184354,2019-717152          ,DRUGS,DRUGS/NARCOTICS,10/5/2019,13700 BLOCK 19TH ST N,33613
1184410,2019-719199          ,ASSAULT,AGGRAVATED ASSAULT,10/6/2019,1300 BLOCK 137TH AV E,33613
1184440,2019-717392          ,TRAFFIC,Property Damage,10/6/2019,15TH ST N  /  139TH AV E,33613
1184453,2019-718491          ,TRAFFIC,Property Damage,10/6/2019,BRUCE B DOWNS BL  /  43RD ST N,33613
1184471,2019-718697          ,THEFT,PETIT THEFT - ALL OTHER,10/6/2019,2300 BLOCK CEDAR TRACE CR,33613
1184512,2019-718184          ,THEFT,GRAND THEFT - ALL OTHER,10/6/2019,13600 BLOCK 21ST ST N,33613
1184529,2019-718481          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,10/6/2019,4000 BLOCK WOODSPRING LN,33613
1184537,2019-718464          ,THEFT,THEFT OF BICYCLE,10/6/2019,14600 BLOCK GRENADINE DR,33613
1184549,2019-717811          ,DRUGS,DRUGS/NARCOTICS,10/6/2019,LIVINGSTON AV  /  BEARSS AV E,33559
1184551,2019-718722          ,THEFT,THEFT OF BICYCLE,10/6/2019,13600 BLOCK AVALON HEIGHTS BL,33613
1184573,2019-720951          ,THEFT,PETIT THEFT - ALL OTHER,10/7/2019,4200 BLOCK FLETCHER AV E,33613
1184612,2019-719616          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/7/2019,BEARSS AV E  /  22ND ST N,33613
1184668,2019-714586          ,TRAFFIC,Non Incapacitating Injury,10/7/2019,FLETCHER AV E  /  AVALON HEIGHTS BL,33613
1184674,2019-721684          ,TRAFFIC,Property Damage,10/7/2019,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1184682,2019-720078          ,TRAFFIC,Property Damage,10/7/2019,BEARSS AV E  /  NEBRASKA AV N,33549
1184687,2019-719860          ,TRAFFIC,Property Damage,10/7/2019,NEBRASKA AV N  /  BEARSS AV E,33549
1184710,2019-720476          ,TRAFFIC,Property Damage,10/7/2019,BRUCE B DOWNS BL  /  138TH AV E,33613
1184935,2019-723407          ,THEFT,PETIT THEFT - ALL OTHER,10/8/2019,3600 BLOCK 138TH AV E,33613
1184938,2019-722962          ,THEFT,THEFT FROM A BUILDING,10/8/2019,1000 BLOCK BEARSS AV W,33613
1184957,2019-723866          ,FRAUD,FRAUD-SWINDLE,10/8/2019,15300 BLOCK NEBRASKA AV N,33613
1184968,2019-724068          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/8/2019,2300 BLOCK CEDAR TRACE CR,33613
1185080,2019-724570          ,FRAUD,FRAUD-SWINDLE,10/8/2019,15300 BLOCK NEBRASKA AV N,33613
1185155,2019-725818          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/9/2019,2500 BLOCK BEARSS AV E,33613
1185166,2019-726752          ,BURGLARY,THEFT FROM A VEHICLE,10/9/2019,13800 BLOCK AZALEA CR,33613
1185216,2019-726544          ,TRAFFIC,Property Damage,10/9/2019,BEARSS AV E  /  FISHER RD,33613
1185275,2019-727045          ,BATTERY,BATTERY-SIMPLE,10/9/2019,1500 BLOCK 139TH AV E,33613
1185277,2019-726946          ,DRUGS,DRUGS/NARCOTICS,10/9/2019,SKIPPER RD  /  42ND ST N,33613
1185280,2019-727359          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/9/2019,1500 BLOCK 142ND AV E,33613
1185330,2019-725533          ,THEFT,THEFT OF BICYCLE,10/9/2019,14500 BLOCK VALOR CR,33613
1185344,2019-728039          ,THEFT,THEFT VEHICLE & OTHER MOBILE,10/10/2019,400 BLOCK BEARSS AV E,33613
1185556,2019-729068          ,DRUGS,DRUGS/NARCOTICS,10/10/2019,13700 BLOCK 19TH ST N,33613
1185564,2019-729191          ,BURGLARY,BURGLARY RESIDENCE / FORCED,10/10/2019,13800 BLOCK CYPRESS WY,33613
1185591,2019-731718          ,DRUGS,DRUG TRAFFICKING/DELIVERY,10/11/2019,SKIPPER RD  /  42ND ST N,33613
1185642,2019-731766          ,THEFT,SHOPLIFTING,10/11/2019,13500 BLOCK FLORIDA AV N,33613
1185645,2019-732556          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/11/2019,14800 BLOCK SWALLOWTAIL CT,33613
1185652,2019-731985          ,THEFT,SHOPLIFTING,10/11/2019,13600 BLOCK UNIVERSITY PZ,33613
1185684,2019-731350          ,BATTERY,BATTERY-SIMPLE,10/11/2019,13800 BLOCK 19TH ST N,33613
1185709,2019-731952          ,TRAFFIC,Property Damage,10/11/2019,BEARSS AV W  /  FLORIDA AV N,33613
1185733,2019-731733          ,TRAFFIC,Non Incapacitating Injury,10/11/2019,BRUCE B DOWNS BL  /  37TH ST N,33613
1185741,2019-732207          ,TRAFFIC,Non Incapacitating Injury,10/11/2019,BRUCE B DOWNS BL  /  42ND ST N,33613
1185759,2019-730489          ,THEFT,GRAND THEFT - ALL OTHER,10/11/2019,3600 BLOCK FLETCHER AV E,33613
1185762,2019-730948          ,BATTERY,BATTERY-SIMPLE,10/11/2019,14000 BLOCK SAN CASA PL,33613
1185784,2019-732617          ,BATTERY,BATTERY-SIMPLE,10/11/2019,1200 BLOCK SKIPPER RD,33613
1185847,2019-731086          ,FRAUD,FRAUD-OTHER,10/11/2019,14800 BLOCK CARNATION DR,33613
1185848,2019-730622          ,FRAUD,FRAUD-CREDIT CARD,10/11/2019,13700 BLOCK 42ND ST N,33613
1185866,2019-733676          ,THEFT,THEFT OF BICYCLE,10/12/2019,2900 BLOCK LAKESIDE COMMONS DR,33613
1185894,2019-733797          ,TRAFFIC,Property Damage,10/12/2019,BEARSS AV W  /  FLORIDA AV N,33613
