OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1276203,2021-23324           ,FRAUD,FRAUD-SWINDLE,01/11/2021,18000 BLOCK MCKINNON RD,33556
1280076,2021-69840           ,TRAFFIC,Property Damage,02/01/2021,PATTERSON RD  /  SILVER DOLLAR DR,33556
1071426,2018-367440          ,BURGLARY,THEFT FROM A VEHICLE,05/28/2018,19800 BLOCK WYNDHAM LAKES DR,33556
1087931,2018-556698          ,TRAFFIC,Non Incapacitating Injury,08/12/2018,GUNN HW / OLD COUNTRY RD,33556
1096441,2018-651822          ,BURGLARY,THEFT FROM A VEHICLE,09/18/2018,15800 BLOCK BEREA DR,33556
1097486,2018-662778          ,DRUGS,DRUG PARAPHERNALIA,09/22/2018,TARPON SPRINGS RD / BOY SCOUT RD,33556
1099103,2018-679131          ,TRAFFIC,Property Damage,09/29/2018,SOUTH MOBLEY RD / GUNN HW,33556
1112803,2018-822527          ,DUI,DUI (DRIVING UNDER INFLUENCE),11/27/2018,CRAWLEY RD / NORTH MOBLEY RD,33556
1113633,2018-832008          ,TRAFFIC,Property Damage,12/01/2018,LUTZ LAKE FERN RD / STILL WOOD DR,33556
1117463,2018-870854          ,TRAFFIC,Non Incapacitating Injury,12/17/2018,PATTERSON RD / PATSY ACRES DR,33556
1120374,2019-1338            ,TRAFFIC,Property Damage,01/01/2019,LUTZ LAKE FERN RD / ANGEL LN,33556
1137457,2019-186762          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/16/2019,RACE TRACK RD / BOY SCOUT RD,33556
1141141,2019-226715          ,TRAFFIC,Property Damage,04/02/2019,GUNN HW / VAN DYKE RD,33556
1160457,2019-438076          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,06/22/2019,18300 BLOCK WAYNE RD,33556
1176604,2019-629015          ,TRAFFIC,Non Incapacitating Injury,09/02/2019,TARPON SPRINGS RD  /  DAKOTA RD,33556
1206133,2020-31744           ,TRAFFIC,Property Damage,01/13/2020,GUNN HW  /  TARPON SPRINGS RD,33556
1215024,2020-136082          ,TRAFFIC,Property Damage,02/20/2020,RACE TRACK RD  /  PONY EXPRESS WY,33556
1215857,2020-146545          ,FRAUD,FRAUD-OTHER,02/24/2020,6900 BLOCK AQUEDUCT TR,33556
1222578,2020-229409          ,THEFT,THEFT OF BICYCLE,03/30/2020,16600 BLOCK HUTCHISON RD,33556
1225280,2020-266685          ,DRUGS,DRUG PARAPHERNALIA,04/18/2020,8500 BLOCK NORTHTON GROVES BL,33556
1236876,2020-1501472         ,FRAUD,FRAUD-SWINDLE,06/23/2020,9600 BLOCK BECKER CARSON TL,33556
1239535,2020-440567          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/07/2020,19700 BLOCK SPRING WILLOW CT,33556
1239684,2020-443712          ,TRAFFIC,Property Damage,07/08/2020,GUNN HW  /  BINDER RD,33556
1253956,2020-615321          ,DRUGS,DRUG PARAPHERNALIA,09/24/2020,BOY SCOUT RD  /  TARPON SPRINGS RD,33556
1260703,2020-690403          ,TRAFFIC,Non Incapacitating Injury,10/26/2020,BOY SCOUT RD  /  GROVE LN,33556
1263362,2020-721117          ,DUI,DUI (DRIVING UNDER INFLUENCE),11/07/2020,RACE TRACK RD  /  PATTERSON RD,33556
1272021,2020-821211          ,BURGLARY,BURGLARY BUSINESS/ FORCED,12/21/2020,8500 BLOCK GUNN HW,33556
1051618,2018-162702          ,TRAFFIC,Non Incapacitating Injury,03/07/2018,GUNN HW / WYNDHAM LAKES DR,33556
1053198,2018-180407          ,BATTERY,BATTERY-SIMPLE,03/14/2018,12600 BLOCK PORTMARNOCK DR,33556
1056069,2018-209353          ,TRAFFIC,Property Damage,03/26/2018,BOY SCOUT RD / TARPON SPRINGS RD,33556
1061024,2018-258093          ,TRAFFIC,Non Incapacitating Injury,04/14/2018,GUNN HW / WAYNE RD,33556
1069491,2017-469525          ,TRAFFIC,Non Incapacitating Injury,05/19/2018,GUNN HW/COSME RD,33556
1069975,2018-353838          ,TRAFFIC,Property Damage,05/22/2018,PATTERSON RD / LAKE JULIA CR,33556
1070384,2018-356790          ,FRAUD,FRAUD-CREDIT CARD,05/23/2018,17700 BLOCK BOY SCOUT RD,33556
1070407,2018-356580          ,TRAFFIC,Property Damage,05/23/2018,VAN DYKE RD / GUNN HW,33556
1071260,2018-365905          ,BURGLARY,THEFT FROM A VEHICLE,05/27/2018,8400 BLOCK RIDGEBROOK CR,33556
1087788,2018-553986          ,BATTERY,BATTERY-SIMPLE,08/11/2018,6600 BLOCK THOROUGHBRED LP,33556
1098064,2018-670039          ,TRAFFIC,Non Incapacitating Injury,09/25/2018,PATTERSON RD / TARPON SPRINGS RD,33556
1104659,2018-739452          ,TRAFFIC,Property Damage,10/23/2018,SOUTH MOBLEY RD / RACE TRACK RD,33556
1108724,2018-780071          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/09/2018,16600 BLOCK BOY SCOUT RD,33556
1118233,2018-878846          ,DRUGS,DRUGS/NARCOTICS,12/20/2018,GUNN HW / WAYNE RD,33556
1125183,2019-55233           ,TRAFFIC,Non Incapacitating Injury,01/23/2019,GUNN HW / CHATEAU DU SOLEIL LN,33556
1133275,2019-140890          ,TRAFFIC,Non Incapacitating Injury,02/26/2019,LUTZ LAKE FERN RD / PINE VALLEY DR,33556
1165698,2019-435875          ,TRAFFIC,Property Damage,07/16/2019,8700 BLOCK GUNN HW,33556
1199601,2019-891320          ,TRAFFIC,Non Incapacitating Injury,12/13/2019,PATTERSON RD  /  TARPON SPRINGS RD,33556
1230882,2020-332702          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/20/2020,HORSE POND RD  /  PETERSON RD,33556
1245921,2020-520695          ,FRAUD,FRAUD-IMPERSONATION,08/13/2020,15600 BLOCK INDIAN QUEEN DR,33556
1252688,2020-598327          ,TRAFFIC,Non Incapacitating Injury,09/17/2020,GUNN HW  /  TARPON SPRINGS RD,33556
1263368,2020-722862          ,THEFT,THEFT OF BICYCLE,11/08/2020,16300 BLOCK NINE EAGLES DR,33556
1272920,2020-833268          ,THEFT,THEFT MOTOR VEHICLE PARTS,12/26/2020,19000 BLOCK GUNN HW,33556
1273040,2020-835245          ,TRAFFIC,Non Incapacitating Injury,12/27/2020,RACE TRACK RD  /  PATTERSON RD,33556
1071855,2018-372989          ,TRAFFIC,Property Damage,05/30/2018,PATTERSON RD / SILVER DOLLAR DR,33556
1074746,2018-406096          ,FRAUD,FRAUD-IMPERSONATION,06/12/2018,19300 BLOCK EASTBROOK DR,33556
1075748,2018-416995          ,TRAFFIC,Property Damage,06/16/2018,GUNN HW / SOUTH MOBLEY RD,33556
1076043,2018-420645          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,06/18/2018,16200 BLOCK BELLE MEADE BL,33556
1077918,2018-441480          ,ASSAULT,AGGRAVATED ASSAULT,06/26/2018,19600 BLOCK GUNN HW,33556
1094766,2018-594433          ,TRAFFIC,Non Incapacitating Injury,09/11/2018,VAN DYKE RD / BROWN RD,33556
1114852,2018-843347          ,THEFT,PETIT THEFT - ALL OTHER,12/06/2018,7700 BLOCK NORTH MOBLEY RD,33556
1120872,2019-7221            ,DUI,DUI (DRIVING UNDER INFLUENCE),01/03/2019,GUNN HW / KODI LN,33556
1127593,2019-80157           ,BATTERY,BATTERY-SIMPLE,02/02/2019,17100 BLOCK EQUESTRIAN TL,33556
1128698,2019-92419           ,TRAFFIC,Property Damage,02/07/2019,GUNN HW / SOUTH MOBLEY RD,33556
1129170,2019-096987          ,TRAFFIC,Property Damage,02/09/2019,BOY SCOUT RD / TARPON SPRINGS RD,33556
1133933,2019-148293          ,TRAFFIC,Property Damage,03/01/2019,TARPON SPRINGS RD / BLAKE RD,33556
1149210,2019-315021          ,TRAFFIC,Property Damage,05/06/2019,GUNN HW / WAYNE RD,33556
1150166,2019-322836          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/09/2019,NORTH MOBLEY RD / HUTCHISON RD,33556
1150335,2019-327142          ,TRAFFIC,Non Incapacitating Injury,05/10/2019,GUNN HW / PETERSON RD,33556
1168291,2019-536463          ,TRAFFIC,Property Damage,07/29/2019,BOY SCOUT RD  /  COLONIAL DOWNS AV,33556
1184696,2019-721597          ,THEFT,THEFT VEHICLE & OTHER MOBILE,10/07/2019,8500 BLOCK GUNN HW,33556
1187948,2019-755726          ,FRAUD,FRAUD-SWINDLE,10/21/2019,18000 BLOCK PATTERSON RD,33556
1198012,2019-873614          ,TRAFFIC,Property Damage,12/06/2019,VAN DYKE RD  /  BROWN RD,33556
1205715,2020-27827           ,BURGLARY,BURGLARY RESIDENCE / FORCED,01/11/2020,16000 BLOCK RACE TRACK RD,33556
1215201,2020-140316          ,TRAFFIC,Property Damage,02/21/2020,RACE TRACK RD  /  GATOR HOLE RD,33556
1215416,2020-141130          ,TRAFFIC,Property Damage,02/22/2020,BOY SCOUT RD  /  GROVE LN,33556
1215688,2020-148521          ,DUI,DUI (DRIVING UNDER INFLUENCE),02/24/2020,16800 BLOCK GUNN HW,33556
1232857,2020-361339          ,THEFT,PETIT THEFT - ALL OTHER,06/01/2020,16000 BLOCK CHASTAIN RD,33556
1234540,2020-381817          ,TRAFFIC,Non Incapacitating Injury,06/10/2020,GUNN HW  /  VIVIAN BASS WY,33556
1252347,2020-595235          ,TRAFFIC,Property Damage,09/16/2020,VAN DYKE RD  /  RAMBLEWOOD RD,33556
1259088,2020-670900          ,THEFT,THEFT MOTOR VEHICLE PARTS,10/18/2020,15100 BLOCK LAUREL COVE CR,33556
1048220,2018-132339          ,TRAFFIC,Non Incapacitating Injury,02/22/2018,SOUTH MOBLEY RD / GUNN HW,33556
1059432,2018-242444          ,TRAFFIC,Non Incapacitating Injury,04/08/2018,LUTZ LAKE FERN RD / STILL WOOD DR,33556
1063451,2018-286129          ,BURGLARY,THEFT FROM A VEHICLE,04/25/2018,17100 BLOCK JOURNEYS END DR,33556
1065303,2018-304405          ,TRAFFIC,Incapacitating,05/02/2018,TARPON SPRINGS RD / SNAILS PACE WY,33556
1079575,2018-458181          ,FRAUD,FRAUD-IMPERSONATION,07/03/2018,12400 BLOCK EAGLES ENTRY DR,33556
1081344,2018-482224          ,TRAFFIC,Property Damage,07/12/2018,SOUTH MOBLEY RD / PINEAPPLE LN,33626
1083259,2018-503202          ,TRAFFIC,Non Incapacitating Injury,07/21/2018,VAN DYKE RD / GUNN HW,33556
1086511,2018-542319          ,TRAFFIC,Non Incapacitating Injury,08/06/2018,TARPON SPRINGS RD / BOY SCOUT RD,33556
1087447,2018-550364          ,DUI,DUI (DRIVING UNDER INFLUENCE),08/09/2018,GUNN HW / VAN DYKE RD,33556
1097915,2018-665600          ,TRAFFIC,Property Damage,09/24/2018,VAN DYKE RD / GUNN HW,33556
1100849,2018-698280          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/06/2018,15800 BLOCK BEREA DR,33556
1111105,2018-802881          ,TRAFFIC,Non Incapacitating Injury,11/19/2018,RACE TRACK RD / SOUTH MOBLEY RD,33556
1117998,2018-875052          ,TRAFFIC,Incapacitating,12/19/2018,TARPON SPRINGS RD / JORENE RD,33556
1131271,2019-118905          ,FRAUD,FRAUD-OTHER,02/18/2019,18800 BLOCK GUNN HW,33556
1131497,2019-122061          ,FRAUD,FRAUD-OTHER,02/19/2019,19500 BLOCK GUNN HW,33556
1139761,2019-212989          ,TRAFFIC,Non Incapacitating Injury,03/27/2019,GUNN HW / LUTZ LAKE FERN RD,33556
1142509,2019-244278          ,TRAFFIC,Non Incapacitating Injury,04/08/2019,CRAWLEY RD / ROBERTS RD,33556
1150249,2019-324699          ,TRAFFIC,Property Damage,05/09/2019,GUNN HW / NORTH MOBLEY RD,33556
1179034,2019-659737          ,TRAFFIC,Non Incapacitating Injury,09/13/2019,LUTZ LAKE FERN RD W  /  BARRIE ACRES TL,33558
1181447,2019-684337          ,FRAUD,FRAUD-IMPERSONATION,09/23/2019,17100 BLOCK EQUESTRIAN TL,33556
1183545,2019-707491          ,TRAFFIC,Non Incapacitating Injury,10/02/2019,VAN DYKE FARMS BL  /  THOROUGHBRED LP,33556
1185546,2019-728644          ,FRAUD,FRAUD-IMPERSONATION,10/10/2019,16200 BLOCK ARMISTEAD LN,33556
1186714,2019-742590          ,BURGLARY,THEFT FROM A VEHICLE,10/16/2019,17300 BLOCK HIALEAH DR,33556
1204819,2020-15238           ,TRAFFIC,Property Damage,01/07/2020,GUNN HW  /  RACE TRACK RD,33556
1211789,2020-98975           ,TRAFFIC,Non Incapacitating Injury,02/06/2020,RACE TRACK RD  /  MCGLAMERY RD,33556
1214265,2020-126513          ,TRAFFIC,Property Damage,02/17/2020,GUNN HW  /  RACE TRACK RD,33556
1215072,2020-137485          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/20/2020,10400 BLOCK LAKE GROVE DR,33556
1240239,2020-450725          ,DUI,DUI (DRIVING UNDER INFLUENCE),07/11/2020,7000 BLOCK LUTZ LAKE FERN RD,33556
1248036,2020-545505          ,TRAFFIC,Property Damage,08/24/2020,LUTZ LAKE FERN RD  /  GOLDENWAY DR,33556
1248102,2020-547561          ,TRAFFIC,Property Damage,08/25/2020,GUNN HW  /  VAN DYKE RD,33556
1251099,2020-582356          ,TRAFFIC,Property Damage,09/10/2020,VAN DYKE RD  /  RAMBLEWOOD RD,33556
1279300,2021-59465           ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,01/27/2021,8700 BLOCK BROOKE ANGELA DR,33556
1056398,2018-211909          ,TRAFFIC,Non Incapacitating Injury,03/27/2018,GUNN HW / COSME RD,33556
1058058,2018-230326          ,TRAFFIC,Property Damage,04/03/2018,GUNN HW / VAN DYKE RD,33556
1059226,2018-240442          ,TRAFFIC,Property Damage,04/07/2018,8500 BLOCK GUNN HW,33556
1068420,2018-337320          ,TRAFFIC,Non Incapacitating Injury,05/15/2018,TARPON SPRINGS RD / SNAILS PACE WY,33556
1087819,2018-555828          ,DUI,DUI (DRIVING UNDER INFLUENCE),08/11/2018,14000 BLOCK GUNN HW,33556
1100013,2018-690262          ,TRAFFIC,Property Damage,10/03/2018,GUNN HW / SOUTH MOBLEY RD,33556
1113541,2018-831723          ,THEFT,THEFT FROM A BUILDING,12/01/2018,8700 BLOCK BROOKE ANGELA DR,33556
1124879,2019-49496           ,BURGLARY,THEFT FROM A VEHICLE,01/21/2019,9500 BLOCK AQUA LN,33556
1137431,2019-185485          ,BURGLARY,BURGLARY BUSINESS/ FORCED,03/16/2019,12700 BLOCK SILVER DOLLAR DR,33556
1138433,2019-194736          ,TRAFFIC,Property Damage,03/20/2019,WAYNE RD / GUNN HW,33556
1140451,2019-218814          ,THEFT,THEFT FROM A BUILDING,03/29/2019,8500 BLOCK NORTHTON GROVES BL,33556
1150770,2019-330579          ,BURGLARY,THEFT FROM A VEHICLE,05/12/2019,15700 BLOCK INDIAN QUEEN DR,33556
1199383,2019-888727          ,TRAFFIC,Property Damage,12/12/2019,GUNN HW  /  VAN DYKE RD,33556
1207020,2020-44015           ,THEFT,PETIT THEFT - ALL OTHER,01/17/2020,16500 BLOCK HUTCHISON RD,33556
1227315,2020-292933          ,TRAFFIC,Non Incapacitating Injury,05/01/2020,PATTERSON RD  /  TARPON SPRINGS RD,33556
1230807,2020-334610          ,DRUGS,DRUGS/NARCOTICS,05/20/2020,LAKESIDE COVE CT  /  MEADOWLAKE ST,33556
1243379,2020-489165          ,TRAFFIC,Non Incapacitating Injury,07/29/2020,BOY SCOUT RD  /  CASTLEBERRY RD,33556
1051045,2018-157555          ,TRAFFIC,Property Damage,03/05/2018,RACE TRACK RD / GUNN HW,33556
1055997,2018-206522          ,DRUGS,DRUGS/NARCOTICS,03/25/2018,EAGLES ENTRY DR / NINE EAGLES DR,33556
1066714,2018-320131          ,DRUGS,DRUG PARAPHERNALIA,05/08/2018,CARRIAGE WY / VAN DYKE FARMS BL,33556
1077185,2018-431010          ,TRAFFIC,Property Damage,06/22/2018,RACE TRACK RD / PATTERSON RD,33556
1091998,2018-599902          ,TRAFFIC,Property Damage,08/29/2018,GUNN HW / KEYSTONE CROSSING BL,33556
1092505,2018-605289          ,TRAFFIC,Property Damage,08/31/2018,VAN DYKE RD / BROWN RD,33556
1099930,2018-686043          ,TRAFFIC,Non Incapacitating Injury,10/02/2018,SOUTH MOBLEY RD / GUNN HW,33556
1117056,2018-864972          ,TRAFFIC,Property Damage,12/15/2018,CRAWLEY RD / BOY SCOUT RD,33556
1120016,2018-898204          ,TRAFFIC,Non Incapacitating Injury,12/29/2018,PATTERSON RD / PATSY ACRES DR,33556
1120222,2018-902630          ,THEFT,THEFT VEHICLE & OTHER MOBILE,12/31/2018,8400 BLOCK PETERSON RD,33556
1123843,2018-302602          ,TRAFFIC,Fatal Injury,01/16/2019,PATTERSON RD / EAGLES ENTRY DR,33556
1124776,2019-49098           ,TRAFFIC,Property Damage,01/21/2019,BROWN RD / ROSA MARIA LN,33556
1137182,2019-183743          ,TRAFFIC,Non Incapacitating Injury,03/15/2019,GUNN HW / ISBELL LN,33556
1152542,2019-349269          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/19/2019,8700 BLOCK BROOKE ANGELA DR,33556
1154222,2019-367894          ,TRAFFIC,Incapacitating,05/26/2019,GUNN HW  /  COPELAND RD,33556
1155138,2019-377754          ,TRAFFIC,Non Incapacitating Injury,05/30/2019,GUNN HW  /  JANA DR,33556
1171477,2019-569055          ,TRAFFIC,Property Damage,08/11/2019,BOY SCOUT RD  /  ECHO LAKE DR,33556
1178072,2019-647551          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,09/09/2019,12900 BLOCK STARLING DR,33556
1188792,2019-763927          ,FRAUD,FRAUD-OTHER,10/24/2019,7700 BLOCK COUNTY LINE RD W,33556
1203986,2020-6161            ,BATTERY,BATTERY-SIMPLE,01/03/2020,12700 BLOCK ROYAL GEORGE AV,33556
1207913,2020-54022           ,ASSAULT,AGGRAVATED ASSAULT,01/21/2020,GUNN HW  /  TARPON SPRINGS RD,33556
1214763,2020-134676          ,TRAFFIC,Property Damage,02/19/2020,GUNN HW  /  OLD COUNTRY RD,33556
1216721,2020-157655          ,FRAUD,FRAUD-SWINDLE,02/28/2020,7700 BLOCK HORSE POND RD,33556
1217325,2020-166590          ,TRAFFIC,Property Damage,03/02/2020,TARPON SPRINGS RD  /  INDIANA AV,33556
1222002,2020-221860          ,TRAFFIC,Non Incapacitating Injury,03/26/2020,PATTERSON RD  /  SILVER DOLLAR DR,33556
1223485,2020-240903          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/05/2020,DOLCE VITA LN  /  GUNN HW,33556
1225065,2020-263726          ,TRAFFIC,Property Damage,04/16/2020,GUNN HW  /  LUTZ LAKE FERN RD,33556
1228706,2020-310308          ,TRAFFIC,Property Damage,05/09/2020,GUNN HW  /  ARTILLERY LAKE DR,33556
1254511,2020-620611          ,BATTERY,BATTERY-AGGRAVATED,09/27/2020,15900 BLOCK PHILLIPS RD,33556
1258467,2020-662748          ,TRAFFIC,Property Damage,10/15/2020,17700 BLOCK PATTERSON RD,33556
1262128,2020-705391          ,THEFT,THEFT VEHICLE & OTHER MOBILE,11/01/2020,17000 BLOCK SILVER SHORES LN,33556
1278487,2021-052374          ,TRAFFIC,Property Damage,01/24/2021,ISBELL LN  /  GUNN HW,33556
1059246,2018-241246          ,TRAFFIC,Property Damage,04/07/2018,PATTERSON RD / PATSY ACRES DR,33556
1063096,2018-281352          ,THEFT,SHOPLIFTING,04/23/2018,17600 BLOCK GUNN HW,33556
1087049,2018-546987          ,THEFT,SHOPLIFTING,08/08/2018,18600 BLOCK GUNN HW,33556
1087484,2018-552526          ,TRAFFIC,Property Damage,08/10/2018,TARPON SPRINGS RD / KEYSTONE GROVE BL,33556
1087816,2018-604386          ,DUI,DUI (DRIVING UNDER INFLUENCE),08/11/2018,GUNN HW / COSME RD,33556
1091506,2018-594788          ,TRAFFIC,Property Damage,08/27/2018,GUNN HW / MISTY MORNING TL,33556
1093913,2018-622667          ,TRAFFIC,Property Damage,09/07/2018,RACE TRACK RD / PATTERSON RD,33556
1102409,2018-712142          ,TRAFFIC,Property Damage,10/12/2018,BOY SCOUT RD / CRAWLEY RD,33556
1110272,2018-794347          ,TRAFFIC,Non Incapacitating Injury,11/15/2018,GUNN HW / LUTZ LAKE FERN RD,33556
1110378,2018-797633          ,TRAFFIC,Non Incapacitating Injury,11/16/2018,GUNN HW / VAN DYKE RD,33556
1116727,2018-862984          ,TRAFFIC,Non Incapacitating Injury,12/14/2018,GUNN HW / MISTY MORNING TL,33556
1119598,2018-893281          ,TRAFFIC,Property Damage,12/27/2018,GUNN HW / SOUTH MOBLEY RD,33556
1120099,2018-899724          ,THEFT,PETIT THEFT - ALL OTHER,12/30/2018,19400 BLOCK GUNN HW,33556
1125692,2019-56118           ,BURGLARY,THEFT FROM A VEHICLE,01/24/2019,15600 BLOCK INDIAN QUEEN DR,33556
1129937,2019-104554          ,THEFT,GRAND THEFT - ALL OTHER,02/12/2019,17300 BLOCK SOLIE RD,33556
1156913,2019-397683          ,BATTERY,BATTERY-SIMPLE,06/06/2019,13200 BLOCK ROYAL GEORGE AV,33556
1164384,2019-486962          ,THEFT,THEFT MOTOR VEHICLE PARTS,07/10/2019,17100 BLOCK JOURNEYS END DR,33556
1170126,2019-556796          ,FRAUD,FRAUD-IMPERSONATION,08/06/2019,16100 BLOCK VANDERBILT DR,33556
1182984,2019-701227          ,TRAFFIC,Non Incapacitating Injury,09/30/2019,PATTERSON RD  /  SILVER DOLLAR DR,33556
1210452,2020-84327           ,THEFT,THEFT MOTOR VEHICLE PARTS,02/01/2020,19700 BLOCK WYNDHAM LAKES DR,33556
1242798,2020-482481          ,BURGLARY,BURGLARY RESIDENCE / FORCED,07/26/2020,19100 BLOCK ROGERS RD,33556
1253704,2020-613247          ,DRUGS,DRUG PARAPHERNALIA,09/23/2020,GUNN HW  /  WAYNE RD,33556
1255427,2020-631019          ,TRAFFIC,Incapacitating,10/01/2020,GUNN HW  /  MISTY MORNING TL,33556
1258032,2020-659155          ,TRAFFIC,Non Incapacitating Injury,10/13/2020,GUNN HW  /  COPELAND RD,33556
1045094,2018-97327           ,TRAFFIC,Property Damage,02/09/2018,GUNN HW / SOUTH MOBLEY RD,33556
1068011,2018-334579          ,TRAFFIC,Property Damage,05/14/2018,GUNN HW / VAN DYKE RD,33556
1074689,2018-406673          ,ASSAULT,AGGRAVATED ASSAULT,06/12/2018,16600 BLOCK WILLOW GLEN DR,33556
1090899,2018-588000          ,ASSAULT,AGGRAVATED ASSAULT,08/24/2018,8500 BLOCK GUNN HW,33556
1097497,2018-662416          ,BURGLARY,THEFT FROM A VEHICLE,09/22/2018,15100 BLOCK ARBOR HOLLOW DR,33556
1107112,2018-762631          ,TRAFFIC,Property Damage,11/02/2018,RACE TRACK RD / SOUTH MOBLEY RD,33556
1118516,2018-879281          ,TRAFFIC,Non Incapacitating Injury,12/21/2018,GUNN HW / VAN DYKE RD,33556
1118536,2018-880807          ,TRAFFIC,Property Damage,12/21/2018,GUNN HW / JOURNEYS END DR,33556
1123279,2019-31614           ,TRAFFIC,Property Damage,01/14/2019,RACE TRACK RD / PONY EXPRESS WY,33556
1127109,2019-74589           ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,01/31/2019,17100 BLOCK EQUESTRIAN TL,33556
1132828,2019-138769          ,TRAFFIC,Property Damage,02/25/2019,NORTH MOBLEY RD / CRAWLEY RD,33556
1141510,2019-229924          ,THEFT,PETIT THEFT - ALL OTHER,04/03/2019,16500 BLOCK LAKE CHURCH DR,33556
1144321,2019-260016          ,TRAFFIC,Property Damage,04/15/2019,RACE TRACK RD / GUNN HW,33556
1145360,2019-272683          ,TRAFFIC,Property Damage,04/19/2019,GUNN HW / BINDER RD,33556
1145363,2019-272575          ,TRAFFIC,Property Damage,04/19/2019,VAN DYKE RD / GUNN HW,33556
1148360,2019-305495          ,TRAFFIC,Property Damage,05/02/2019,TARPON SPRINGS RD / GUNN HW,33556
1152845,2019-349911          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,05/20/2019,15800 BLOCK BEREA DR,33556
1179804,2019-665442          ,TRAFFIC,Property Damage,09/16/2019,GUNN HW  /  ARTILLERY LAKE DR,33556
1193976,2019-825536          ,TRAFFIC,Property Damage,11/17/2019,12200 BLOCK GARDEN LAKE CR,33556
1203485,2020-308             ,DUI,DUI (DRIVING UNDER INFLUENCE),01/01/2020,TARPON SPRINGS RD  /  GUNN HW,33556
1214760,2020-134278          ,TRAFFIC,Property Damage,02/19/2020,GUNN HW  /  WAYNE RD,33556
1225314,2020-268082          ,TRAFFIC,Property Damage,04/18/2020,PATTERSON RD  /  TARPON SPRINGS RD,33556
1244418,2020-501160          ,TRAFFIC,Property Damage,08/04/2020,GUNN HW  /  VAN DYKE RD,33556
1256798,2020-645920          ,TRAFFIC,Non Incapacitating Injury,10/08/2020,PATTERSON RD  /  SILVER DOLLAR DR,33556
1045752,2018-104695          ,THEFT,GRAND THEFT - ALL OTHER,02/12/2018,16300 BLOCK RACE TRACK RD,33556
1060067,2018-246776          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/10/2018,17500 BLOCK CANAL SHORES DR,33556
1090767,2018-587973          ,FRAUD,FRAUD-OTHER,08/24/2018,16100 BLOCK ARMISTEAD LN,33556
1091620,2018-598987          ,TRAFFIC,Property Damage,08/28/2018,TARPON SPRINGS RD / TYLER RD,33556
1106808,2018-758652          ,FRAUD,FRAUD-IMPERSONATION,10/31/2018,12800 BLOCK TYLER RUN AV,33556
1113721,2018-833156          ,TRAFFIC,Property Damage,12/02/2018,GUNN HW / WAYNE RD,33556
1148228,2019-302764          ,TRAFFIC,Property Damage,05/01/2019,GUNN HW / SOUTH MOBLEY RD,33556
1148720,2019-309549          ,TRAFFIC,Property Damage,05/03/2019,7600 BLOCK DUNBRIDGE DR,33556
1154568,2019-372369          ,TRAFFIC,Non Incapacitating Injury,05/28/2019,BOY SCOUT RD  /  BELMACK BL S,33556
1155550,2019-381755          ,TRAFFIC,Non Incapacitating Injury,05/31/2019,BOY SCOUT RD  /  LAKE CHURCH DR,33556
1155739,2019-382154          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/01/2019,HUTCHISON RD  /  NORTH MOBLEY RD,33556
1156758,2019-396850          ,FRAUD,FRAUD-IMPERSONATION,06/06/2019,18700 BLOCK RUSTIC WOODS TL,33556
1161418,2019-449818          ,TRAFFIC,Property Damage,06/26/2019,LUTZ LAKE FERN RD  /  ANGEL LN,33556
1168889,2019-542587          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,07/31/2019,16100 BLOCK VANDERBILT DR,33556
1188205,2019-757662          ,TRAFFIC,Property Damage,10/22/2019,BOY SCOUT RD  /  BELMACK BL S,33556
1192928,2019-814135          ,TRAFFIC,Non Incapacitating Injury,11/12/2019,PATTERSON RD  /  PATSY ACRES DR,33556
1206098,2020-33175           ,TRAFFIC,Non Incapacitating Injury,01/13/2020,GUNN HW  /  LUTZ LAKE FERN RD,33556
1206330,2020-34845           ,TRAFFIC,Incapacitating,01/14/2020,GUNN HW  /  TARPON SPRINGS RD,33556
1209095,2020-66671           ,TRAFFIC,Property Damage,01/26/2020,GUNN HW  /  VAN DYKE RD,33556
1212859,2020-110711          ,TRAFFIC,Non Incapacitating Injury,02/11/2020,GUNN HW  /  BINDER RD,33556
1214757,2020-134934          ,TRAFFIC,Property Damage,02/19/2020,RACE TRACK RD  /  PATTERSON RD,33556
1220267,2020-199321          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/15/2020,17000 BLOCK LAKE JAMES RD,33556
